[INFO] Base URL: https://almacenamiento-api-pf.s4bnsc.easypanel.host
[INFO] Node IDs: 65, 66, 64
[OK] ciclo=21 node=66 ts=2026-03-20T02:21:38.824341 temp=19.5598 sid=1
[OK] ciclo=21 node=66 ts=2026-03-20T02:21:38.824341 hum=62.1048 sid=2
[OK] ciclo=21 node=66 ts=2026-03-20T02:21:38.824341 press=1008.5496 sid=3
[OK] ciclo=21 node=66 ts=2026-03-20T02:21:38.824341 lat=-26.8241 sid=4
[OK] ciclo=21 node=66 ts=2026-03-20T02:21:38.824341 lng=-65.2226 sid=5
[OK] ciclo=21 node=64 ts=2026-03-20T02:21:38.824341 temp=19.5598 sid=1
[OK] ciclo=21 node=64 ts=2026-03-20T02:21:38.824341 hum=62.1048 sid=2
[OK] ciclo=21 node=64 ts=2026-03-20T02:21:38.824341 press=1008.5496 sid=3
[OK] ciclo=21 node=64 ts=2026-03-20T02:21:38.824341 lat=-26.8241 sid=4
[OK] ciclo=21 node=64 ts=2026-03-20T02:21:38.824341 lng=-65.2226 sid=5
[OK] ciclo=22 node=65 ts=2026-03-20T02:22:26.396412 temp=19.5982 sid=1
[OK] ciclo=22 node=65 ts=2026-03-20T02:22:26.396412 hum=61.296 sid=2
[OK] ciclo=22 node=65 ts=2026-03-20T02:22:26.396412 press=1009.2436 sid=3
[OK] ciclo=22 node=65 ts=2026-03-20T02:22:26.396412 lat=-26.8241 sid=4
[OK] ciclo=22 node=65 ts=2026-03-20T02:22:26.396412 lng=-65.2226 sid=5
[OK] ciclo=22 node=66 ts=2026-03-20T02:22:26.396412 temp=19.5982 sid=1
[OK] ciclo=22 node=66 ts=2026-03-20T02:22:26.396412 hum=61.296 sid=2
[OK] ciclo=22 node=66 ts=2026-03-20T02:22:26.396412 press=1009.2436 sid=3
[OK] ciclo=22 node=66 ts=2026-03-20T02:22:26.396412 lat=-26.8241 sid=4
[OK] ciclo=22 node=66 ts=2026-03-20T02:22:26.396412 lng=-65.2226 sid=5
[OK] ciclo=22 node=64 ts=2026-03-20T02:22:26.396412 temp=19.5982 sid=1
[OK] ciclo=22 node=64 ts=2026-03-20T02:22:26.396412 hum=61.296 sid=2
[OK] ciclo=22 node=64 ts=2026-03-20T02:22:26.396412 press=1009.2436 sid=3
[OK] ciclo=22 node=64 ts=2026-03-20T02:22:26.396412 lat=-26.8241 sid=4
[OK] ciclo=22 node=64 ts=2026-03-20T02:22:26.396412 lng=-65.2226 sid=5
[OK] ciclo=23 node=65 ts=2026-03-20T02:23:13.894263 temp=20.1052 sid=1
[OK] ciclo=23 node=65 ts=2026-03-20T02:23:13.894263 hum=59.2237 sid=2
[OK] ciclo=23 node=65 ts=2026-03-20T02:23:13.894263 press=1010.0374 sid=3
[OK] ciclo=23 node=65 ts=2026-03-20T02:23:13.894263 lat=-26.8241 sid=4
[OK] ciclo=23 node=65 ts=2026-03-20T02:23:13.894263 lng=-65.2226 sid=5
[OK] ciclo=23 node=66 ts=2026-03-20T02:23:13.894263 temp=20.1052 sid=1
[OK] ciclo=23 node=66 ts=2026-03-20T02:23:13.894263 hum=59.2237 sid=2
[OK] ciclo=23 node=66 ts=2026-03-20T02:23:13.894263 press=1010.0374 sid=3
[OK] ciclo=23 node=66 ts=2026-03-20T02:23:13.894263 lat=-26.8241 sid=4
[OK] ciclo=23 node=66 ts=2026-03-20T02:23:13.894263 lng=-65.2226 sid=5
[OK] ciclo=23 node=64 ts=2026-03-20T02:23:13.894263 temp=20.1052 sid=1
[OK] ciclo=23 node=64 ts=2026-03-20T02:23:13.894263 hum=59.2237 sid=2
[OK] ciclo=23 node=64 ts=2026-03-20T02:23:13.894263 press=1010.0374 sid=3
[OK] ciclo=23 node=64 ts=2026-03-20T02:23:13.894263 lat=-26.8241 sid=4
[OK] ciclo=23 node=64 ts=2026-03-20T02:23:13.894263 lng=-65.2226 sid=5
[OK] ciclo=24 node=65 ts=2026-03-20T02:24:01.403373 temp=21.1326 sid=1
[OK] ciclo=24 node=65 ts=2026-03-20T02:24:01.403373 hum=56.202 sid=2
[OK] ciclo=24 node=65 ts=2026-03-20T02:24:01.403373 press=1011.5564 sid=3
[OK] ciclo=24 node=65 ts=2026-03-20T02:24:01.403373 lat=-26.8241 sid=4
[OK] ciclo=24 node=65 ts=2026-03-20T02:24:01.403373 lng=-65.2226 sid=5
[OK] ciclo=24 node=66 ts=2026-03-20T02:24:01.403373 temp=21.1326 sid=1
[OK] ciclo=24 node=66 ts=2026-03-20T02:24:01.403373 hum=56.202 sid=2
[OK] ciclo=24 node=66 ts=2026-03-20T02:24:01.403373 press=1011.5564 sid=3
[OK] ciclo=24 node=66 ts=2026-03-20T02:24:01.403373 lat=-26.8241 sid=4
[OK] ciclo=24 node=66 ts=2026-03-20T02:24:01.403373 lng=-65.2226 sid=5
[OK] ciclo=24 node=64 ts=2026-03-20T02:24:01.403373 temp=21.1326 sid=1
[OK] ciclo=24 node=64 ts=2026-03-20T02:24:01.403373 hum=56.202 sid=2
[OK] ciclo=24 node=64 ts=2026-03-20T02:24:01.403373 press=1011.5564 sid=3
[OK] ciclo=24 node=64 ts=2026-03-20T02:24:01.403373 lat=-26.8241 sid=4
[OK] ciclo=24 node=64 ts=2026-03-20T02:24:01.403373 lng=-65.2226 sid=5
[OK] ciclo=25 node=65 ts=2026-03-20T02:24:48.921476 temp=22.5941 sid=1
[OK] ciclo=25 node=65 ts=2026-03-20T02:24:48.921476 hum=52.8545 sid=2
[OK] ciclo=25 node=65 ts=2026-03-20T02:24:48.921476 press=1012.3299 sid=3
[OK] ciclo=25 node=65 ts=2026-03-20T02:24:48.921476 lat=-26.8241 sid=4
[OK] ciclo=25 node=65 ts=2026-03-20T02:24:48.921476 lng=-65.2226 sid=5
[OK] ciclo=25 node=66 ts=2026-03-20T02:24:48.921476 temp=22.5941 sid=1
[OK] ciclo=25 node=66 ts=2026-03-20T02:24:48.921476 hum=52.8545 sid=2
[OK] ciclo=25 node=66 ts=2026-03-20T02:24:48.921476 press=1012.3299 sid=3
[OK] ciclo=25 node=66 ts=2026-03-20T02:24:48.921476 lat=-26.8241 sid=4
[OK] ciclo=25 node=66 ts=2026-03-20T02:24:48.921476 lng=-65.2226 sid=5
[OK] ciclo=25 node=64 ts=2026-03-20T02:24:48.921476 temp=22.5941 sid=1
[OK] ciclo=25 node=64 ts=2026-03-20T02:24:48.921476 hum=52.8545 sid=2
[OK] ciclo=25 node=64 ts=2026-03-20T02:24:48.921476 press=1012.3299 sid=3
[OK] ciclo=25 node=64 ts=2026-03-20T02:24:48.921476 lat=-26.8241 sid=4
[OK] ciclo=25 node=64 ts=2026-03-20T02:24:48.921476 lng=-65.2226 sid=5
[OK] ciclo=26 node=65 ts=2026-03-20T02:25:36.461072 temp=23.5109 sid=1
[OK] ciclo=26 node=65 ts=2026-03-20T02:25:36.461072 hum=51.4128 sid=2
[OK] ciclo=26 node=65 ts=2026-03-20T02:25:36.461072 press=1013.8514 sid=3
[OK] ciclo=26 node=65 ts=2026-03-20T02:25:36.461072 lat=-26.8241 sid=4
[OK] ciclo=26 node=65 ts=2026-03-20T02:25:36.461072 lng=-65.2226 sid=5
[OK] ciclo=26 node=66 ts=2026-03-20T02:25:36.461072 temp=23.5109 sid=1
[OK] ciclo=26 node=66 ts=2026-03-20T02:25:36.461072 hum=51.4128 sid=2
[OK] ciclo=26 node=66 ts=2026-03-20T02:25:36.461072 press=1013.8514 sid=3
[OK] ciclo=26 node=66 ts=2026-03-20T02:25:36.461072 lat=-26.8241 sid=4
[OK] ciclo=26 node=66 ts=2026-03-20T02:25:36.461072 lng=-65.2226 sid=5
[OK] ciclo=26 node=64 ts=2026-03-20T02:25:36.461072 temp=23.5109 sid=1
[OK] ciclo=26 node=64 ts=2026-03-20T02:25:36.461072 hum=51.4128 sid=2
[OK] ciclo=26 node=64 ts=2026-03-20T02:25:36.461072 press=1013.8514 sid=3
[OK] ciclo=26 node=64 ts=2026-03-20T02:25:36.461072 lat=-26.8241 sid=4
[OK] ciclo=26 node=64 ts=2026-03-20T02:25:36.461072 lng=-65.2226 sid=5
[OK] ciclo=27 node=65 ts=2026-03-20T02:26:24.006010 temp=24.5267 sid=1
[OK] ciclo=27 node=65 ts=2026-03-20T02:26:24.006010 hum=48.9906 sid=2
[OK] ciclo=27 node=65 ts=2026-03-20T02:26:24.006010 press=1014.3317 sid=3
[OK] ciclo=27 node=65 ts=2026-03-20T02:26:24.006010 lat=-26.8241 sid=4
[OK] ciclo=27 node=65 ts=2026-03-20T02:26:24.006010 lng=-65.2226 sid=5
[OK] ciclo=27 node=66 ts=2026-03-20T02:26:24.006010 temp=24.5267 sid=1
[OK] ciclo=27 node=66 ts=2026-03-20T02:26:24.006010 hum=48.9906 sid=2
[OK] ciclo=27 node=66 ts=2026-03-20T02:26:24.006010 press=1014.3317 sid=3
[OK] ciclo=27 node=66 ts=2026-03-20T02:26:24.006010 lat=-26.8241 sid=4
[OK] ciclo=27 node=66 ts=2026-03-20T02:26:24.006010 lng=-65.2226 sid=5
[OK] ciclo=27 node=64 ts=2026-03-20T02:26:24.006010 temp=24.5267 sid=1
[OK] ciclo=27 node=64 ts=2026-03-20T02:26:24.006010 hum=48.9906 sid=2
[OK] ciclo=27 node=64 ts=2026-03-20T02:26:24.006010 press=1014.3317 sid=3
[OK] ciclo=27 node=64 ts=2026-03-20T02:26:24.006010 lat=-26.8241 sid=4
[OK] ciclo=27 node=64 ts=2026-03-20T02:26:24.006010 lng=-65.2226 sid=5
[OK] ciclo=28 node=65 ts=2026-03-20T02:27:11.511118 temp=24.2413 sid=1
[OK] ciclo=28 node=65 ts=2026-03-20T02:27:11.511118 hum=46.6202 sid=2
[OK] ciclo=28 node=65 ts=2026-03-20T02:27:11.511118 press=1015.2513 sid=3
[OK] ciclo=28 node=65 ts=2026-03-20T02:27:11.511118 lat=-26.8241 sid=4
[OK] ciclo=28 node=65 ts=2026-03-20T02:27:11.511118 lng=-65.2226 sid=5
[OK] ciclo=28 node=66 ts=2026-03-20T02:27:11.511118 temp=24.2413 sid=1
[OK] ciclo=28 node=66 ts=2026-03-20T02:27:11.511118 hum=46.6202 sid=2
[OK] ciclo=28 node=66 ts=2026-03-20T02:27:11.511118 press=1015.2513 sid=3
[OK] ciclo=28 node=66 ts=2026-03-20T02:27:11.511118 lat=-26.8241 sid=4
[OK] ciclo=28 node=66 ts=2026-03-20T02:27:11.511118 lng=-65.2226 sid=5
[OK] ciclo=28 node=64 ts=2026-03-20T02:27:11.511118 temp=24.2413 sid=1
[OK] ciclo=28 node=64 ts=2026-03-20T02:27:11.511118 hum=46.6202 sid=2
[OK] ciclo=28 node=64 ts=2026-03-20T02:27:11.511118 press=1015.2513 sid=3
[OK] ciclo=28 node=64 ts=2026-03-20T02:27:11.511118 lat=-26.8241 sid=4
[OK] ciclo=28 node=64 ts=2026-03-20T02:27:11.511118 lng=-65.2226 sid=5
[OK] ciclo=29 node=65 ts=2026-03-20T02:27:59.072761 temp=23.7392 sid=1
[OK] ciclo=29 node=65 ts=2026-03-20T02:27:59.072761 hum=46.7182 sid=2
[OK] ciclo=29 node=65 ts=2026-03-20T02:27:59.072761 press=1015.7456 sid=3
[OK] ciclo=29 node=65 ts=2026-03-20T02:27:59.072761 lat=-26.8241 sid=4
[OK] ciclo=29 node=65 ts=2026-03-20T02:27:59.072761 lng=-65.2226 sid=5
[OK] ciclo=29 node=66 ts=2026-03-20T02:27:59.072761 temp=23.7392 sid=1
[OK] ciclo=29 node=66 ts=2026-03-20T02:27:59.072761 hum=46.7182 sid=2
[OK] ciclo=29 node=66 ts=2026-03-20T02:27:59.072761 press=1015.7456 sid=3
[OK] ciclo=29 node=66 ts=2026-03-20T02:27:59.072761 lat=-26.8241 sid=4
[OK] ciclo=29 node=66 ts=2026-03-20T02:27:59.072761 lng=-65.2226 sid=5
[OK] ciclo=29 node=64 ts=2026-03-20T02:27:59.072761 temp=23.7392 sid=1
[OK] ciclo=29 node=64 ts=2026-03-20T02:27:59.072761 hum=46.7182 sid=2
[OK] ciclo=29 node=64 ts=2026-03-20T02:27:59.072761 press=1015.7456 sid=3
[OK] ciclo=29 node=64 ts=2026-03-20T02:27:59.072761 lat=-26.8241 sid=4
[OK] ciclo=29 node=64 ts=2026-03-20T02:27:59.072761 lng=-65.2226 sid=5
[OK] ciclo=30 node=65 ts=2026-03-20T02:28:46.597433 temp=22.5994 sid=1
[OK] ciclo=30 node=65 ts=2026-03-20T02:28:46.597433 hum=48.7933 sid=2
[OK] ciclo=30 node=65 ts=2026-03-20T02:28:46.597433 press=1015.6152 sid=3
[OK] ciclo=30 node=65 ts=2026-03-20T02:28:46.597433 lat=-26.8241 sid=4
[OK] ciclo=30 node=65 ts=2026-03-20T02:28:46.597433 lng=-65.2226 sid=5
[OK] ciclo=30 node=66 ts=2026-03-20T02:28:46.597433 temp=22.5994 sid=1
[OK] ciclo=30 node=66 ts=2026-03-20T02:28:46.597433 hum=48.7933 sid=2
[OK] ciclo=30 node=66 ts=2026-03-20T02:28:46.597433 press=1015.6152 sid=3
[OK] ciclo=30 node=66 ts=2026-03-20T02:28:46.597433 lat=-26.8241 sid=4
[OK] ciclo=30 node=66 ts=2026-03-20T02:28:46.597433 lng=-65.2226 sid=5
[OK] ciclo=30 node=64 ts=2026-03-20T02:28:46.597433 temp=22.5994 sid=1
[OK] ciclo=30 node=64 ts=2026-03-20T02:28:46.597433 hum=48.7933 sid=2
[OK] ciclo=30 node=64 ts=2026-03-20T02:28:46.597433 press=1015.6152 sid=3
[OK] ciclo=30 node=64 ts=2026-03-20T02:28:46.597433 lat=-26.8241 sid=4
[OK] ciclo=30 node=64 ts=2026-03-20T02:28:46.597433 lng=-65.2226 sid=5
[OK] ciclo=31 node=65 ts=2026-03-20T02:29:34.136172 temp=21.429 sid=1
[OK] ciclo=31 node=65 ts=2026-03-20T02:29:34.136172 hum=50.585 sid=2
[OK] ciclo=31 node=65 ts=2026-03-20T02:29:34.136172 press=1015.887 sid=3
[OK] ciclo=31 node=65 ts=2026-03-20T02:29:34.136172 lat=-26.8241 sid=4
[OK] ciclo=31 node=65 ts=2026-03-20T02:29:34.136172 lng=-65.2226 sid=5
[OK] ciclo=31 node=66 ts=2026-03-20T02:29:34.136172 temp=21.429 sid=1
[OK] ciclo=31 node=66 ts=2026-03-20T02:29:34.136172 hum=50.585 sid=2
[OK] ciclo=31 node=66 ts=2026-03-20T02:29:34.136172 press=1015.887 sid=3
[OK] ciclo=31 node=66 ts=2026-03-20T02:29:34.136172 lat=-26.8241 sid=4
[OK] ciclo=31 node=66 ts=2026-03-20T02:29:34.136172 lng=-65.2226 sid=5
[OK] ciclo=31 node=64 ts=2026-03-20T02:29:34.136172 temp=21.429 sid=1
[OK] ciclo=31 node=64 ts=2026-03-20T02:29:34.136172 hum=50.585 sid=2
[OK] ciclo=31 node=64 ts=2026-03-20T02:29:34.136172 press=1015.887 sid=3
[OK] ciclo=31 node=64 ts=2026-03-20T02:29:34.136172 lat=-26.8241 sid=4
[OK] ciclo=31 node=64 ts=2026-03-20T02:29:34.136172 lng=-65.2226 sid=5
[OK] ciclo=32 node=65 ts=2026-03-20T02:30:22.718086 temp=20.1192 sid=1
[OK] ciclo=32 node=65 ts=2026-03-20T02:30:22.718086 hum=53.8495 sid=2
[OK] ciclo=32 node=65 ts=2026-03-20T02:30:22.718086 press=1015.5384 sid=3
[OK] ciclo=32 node=65 ts=2026-03-20T02:30:22.718086 lat=-26.8241 sid=4
[OK] ciclo=32 node=65 ts=2026-03-20T02:30:22.718086 lng=-65.2226 sid=5
[OK] ciclo=32 node=66 ts=2026-03-20T02:30:22.718086 temp=20.1192 sid=1
[OK] ciclo=32 node=66 ts=2026-03-20T02:30:22.718086 hum=53.8495 sid=2
[OK] ciclo=32 node=66 ts=2026-03-20T02:30:22.718086 press=1015.5384 sid=3
[OK] ciclo=32 node=66 ts=2026-03-20T02:30:22.718086 lat=-26.8241 sid=4
[OK] ciclo=32 node=66 ts=2026-03-20T02:30:22.718086 lng=-65.2226 sid=5
[OK] ciclo=32 node=64 ts=2026-03-20T02:30:22.718086 temp=20.1192 sid=1
[OK] ciclo=32 node=64 ts=2026-03-20T02:30:22.718086 hum=53.8495 sid=2
[OK] ciclo=32 node=64 ts=2026-03-20T02:30:22.718086 press=1015.5384 sid=3
[OK] ciclo=32 node=64 ts=2026-03-20T02:30:22.718086 lat=-26.8241 sid=4
[OK] ciclo=32 node=64 ts=2026-03-20T02:30:22.718086 lng=-65.2226 sid=5
[OK] ciclo=33 node=65 ts=2026-03-20T02:31:11.273286 temp=19.7698 sid=1
[OK] ciclo=33 node=65 ts=2026-03-20T02:31:11.273286 hum=57.2479 sid=2
[OK] ciclo=33 node=65 ts=2026-03-20T02:31:11.273286 press=1014.9049 sid=3
[OK] ciclo=33 node=65 ts=2026-03-20T02:31:11.273286 lat=-26.8241 sid=4
[OK] ciclo=33 node=65 ts=2026-03-20T02:31:11.273286 lng=-65.2226 sid=5
[OK] ciclo=33 node=66 ts=2026-03-20T02:31:11.273286 temp=19.7698 sid=1
[OK] ciclo=33 node=66 ts=2026-03-20T02:31:11.273286 hum=57.2479 sid=2
[OK] ciclo=33 node=66 ts=2026-03-20T02:31:11.273286 press=1014.9049 sid=3
[OK] ciclo=33 node=66 ts=2026-03-20T02:31:11.273286 lat=-26.8241 sid=4
[OK] ciclo=33 node=66 ts=2026-03-20T02:31:11.273286 lng=-65.2226 sid=5
[OK] ciclo=33 node=64 ts=2026-03-20T02:31:11.273286 temp=19.7698 sid=1
[OK] ciclo=33 node=64 ts=2026-03-20T02:31:11.273286 hum=57.2479 sid=2
[OK] ciclo=33 node=64 ts=2026-03-20T02:31:11.273286 press=1014.9049 sid=3
[OK] ciclo=33 node=64 ts=2026-03-20T02:31:11.273286 lat=-26.8241 sid=4
[OK] ciclo=33 node=64 ts=2026-03-20T02:31:11.273286 lng=-65.2226 sid=5
[OK] ciclo=34 node=65 ts=2026-03-20T02:31:59.866816 temp=19.449 sid=1
[OK] ciclo=34 node=65 ts=2026-03-20T02:31:59.866816 hum=60.4199 sid=2
[OK] ciclo=34 node=65 ts=2026-03-20T02:31:59.866816 press=1014.3605 sid=3
[OK] ciclo=34 node=65 ts=2026-03-20T02:31:59.866816 lat=-26.8241 sid=4
[OK] ciclo=34 node=65 ts=2026-03-20T02:31:59.866816 lng=-65.2226 sid=5
[OK] ciclo=34 node=66 ts=2026-03-20T02:31:59.866816 temp=19.449 sid=1
[OK] ciclo=34 node=66 ts=2026-03-20T02:31:59.866816 hum=60.4199 sid=2
[OK] ciclo=34 node=66 ts=2026-03-20T02:31:59.866816 press=1014.3605 sid=3
[OK] ciclo=34 node=66 ts=2026-03-20T02:31:59.866816 lat=-26.8241 sid=4
[OK] ciclo=34 node=66 ts=2026-03-20T02:31:59.866816 lng=-65.2226 sid=5
[OK] ciclo=34 node=64 ts=2026-03-20T02:31:59.866816 temp=19.449 sid=1
[OK] ciclo=34 node=64 ts=2026-03-20T02:31:59.866816 hum=60.4199 sid=2
[OK] ciclo=34 node=64 ts=2026-03-20T02:31:59.866816 press=1014.3605 sid=3
[OK] ciclo=34 node=64 ts=2026-03-20T02:31:59.866816 lat=-26.8241 sid=4
[OK] ciclo=34 node=64 ts=2026-03-20T02:31:59.866816 lng=-65.2226 sid=5
[OK] ciclo=35 node=65 ts=2026-03-20T02:32:48.457406 temp=20.5004 sid=1
[OK] ciclo=35 node=65 ts=2026-03-20T02:32:48.457406 hum=62.0806 sid=2
[OK] ciclo=35 node=65 ts=2026-03-20T02:32:48.457406 press=1013.1263 sid=3
[OK] ciclo=35 node=65 ts=2026-03-20T02:32:48.457406 lat=-26.8241 sid=4
[OK] ciclo=35 node=65 ts=2026-03-20T02:32:48.457406 lng=-65.2226 sid=5
[OK] ciclo=35 node=66 ts=2026-03-20T02:32:48.457406 temp=20.5004 sid=1
[OK] ciclo=35 node=66 ts=2026-03-20T02:32:48.457406 hum=62.0806 sid=2
[OK] ciclo=35 node=66 ts=2026-03-20T02:32:48.457406 press=1013.1263 sid=3
[OK] ciclo=35 node=66 ts=2026-03-20T02:32:48.457406 lat=-26.8241 sid=4
[OK] ciclo=35 node=66 ts=2026-03-20T02:32:48.457406 lng=-65.2226 sid=5
[OK] ciclo=35 node=64 ts=2026-03-20T02:32:48.457406 temp=20.5004 sid=1
[OK] ciclo=35 node=64 ts=2026-03-20T02:32:48.457406 hum=62.0806 sid=2
[OK] ciclo=35 node=64 ts=2026-03-20T02:32:48.457406 press=1013.1263 sid=3
[OK] ciclo=35 node=64 ts=2026-03-20T02:32:48.457406 lat=-26.8241 sid=4
[OK] ciclo=35 node=64 ts=2026-03-20T02:32:48.457406 lng=-65.2226 sid=5
[OK] ciclo=36 node=65 ts=2026-03-20T02:33:37.142917 temp=21.6828 sid=1
[OK] ciclo=36 node=65 ts=2026-03-20T02:33:37.142917 hum=62.5046 sid=2
[OK] ciclo=36 node=65 ts=2026-03-20T02:33:37.142917 press=1012.6839 sid=3
[OK] ciclo=36 node=65 ts=2026-03-20T02:33:37.142917 lat=-26.8241 sid=4
[OK] ciclo=36 node=65 ts=2026-03-20T02:33:37.142917 lng=-65.2226 sid=5
[OK] ciclo=36 node=66 ts=2026-03-20T02:33:37.142917 temp=21.6828 sid=1
[OK] ciclo=36 node=66 ts=2026-03-20T02:33:37.142917 hum=62.5046 sid=2
[OK] ciclo=36 node=66 ts=2026-03-20T02:33:37.142917 press=1012.6839 sid=3
[OK] ciclo=36 node=66 ts=2026-03-20T02:33:37.142917 lat=-26.8241 sid=4
[OK] ciclo=36 node=66 ts=2026-03-20T02:33:37.142917 lng=-65.2226 sid=5
[OK] ciclo=36 node=64 ts=2026-03-20T02:33:37.142917 temp=21.6828 sid=1
[OK] ciclo=36 node=64 ts=2026-03-20T02:33:37.142917 hum=62.5046 sid=2
[OK] ciclo=36 node=64 ts=2026-03-20T02:33:37.142917 press=1012.6839 sid=3
[OK] ciclo=36 node=64 ts=2026-03-20T02:33:37.142917 lat=-26.8241 sid=4
[OK] ciclo=36 node=64 ts=2026-03-20T02:33:37.142917 lng=-65.2226 sid=5
[OK] ciclo=37 node=65 ts=2026-03-20T02:34:25.933494 temp=22.836 sid=1
[OK] ciclo=37 node=65 ts=2026-03-20T02:34:25.933494 hum=62.9726 sid=2
[OK] ciclo=37 node=65 ts=2026-03-20T02:34:25.933494 press=1011.2118 sid=3
[OK] ciclo=37 node=65 ts=2026-03-20T02:34:25.933494 lat=-26.8241 sid=4
[OK] ciclo=37 node=65 ts=2026-03-20T02:34:25.933494 lng=-65.2226 sid=5
[OK] ciclo=37 node=66 ts=2026-03-20T02:34:25.933494 temp=22.836 sid=1
[OK] ciclo=37 node=66 ts=2026-03-20T02:34:25.933494 hum=62.9726 sid=2
[OK] ciclo=37 node=66 ts=2026-03-20T02:34:25.933494 press=1011.2118 sid=3
[OK] ciclo=37 node=66 ts=2026-03-20T02:34:25.933494 lat=-26.8241 sid=4
[OK] ciclo=37 node=66 ts=2026-03-20T02:34:25.933494 lng=-65.2226 sid=5
[OK] ciclo=37 node=64 ts=2026-03-20T02:34:25.933494 temp=22.836 sid=1
[OK] ciclo=37 node=64 ts=2026-03-20T02:34:25.933494 hum=62.9726 sid=2
[OK] ciclo=37 node=64 ts=2026-03-20T02:34:25.933494 press=1011.2118 sid=3
[OK] ciclo=37 node=64 ts=2026-03-20T02:34:25.933494 lat=-26.8241 sid=4
[OK] ciclo=37 node=64 ts=2026-03-20T02:34:25.933494 lng=-65.2226 sid=5
[OK] ciclo=38 node=65 ts=2026-03-20T02:35:14.672437 temp=24.1809 sid=1
[OK] ciclo=38 node=65 ts=2026-03-20T02:35:14.672437 hum=61.3312 sid=2
[OK] ciclo=38 node=65 ts=2026-03-20T02:35:14.672437 press=1010.2436 sid=3
[OK] ciclo=38 node=65 ts=2026-03-20T02:35:14.672437 lat=-26.8241 sid=4
[OK] ciclo=38 node=65 ts=2026-03-20T02:35:14.672437 lng=-65.2226 sid=5
[OK] ciclo=38 node=66 ts=2026-03-20T02:35:14.672437 temp=24.1809 sid=1
[OK] ciclo=38 node=66 ts=2026-03-20T02:35:14.672437 hum=61.3312 sid=2
[OK] ciclo=38 node=66 ts=2026-03-20T02:35:14.672437 press=1010.2436 sid=3
[OK] ciclo=38 node=66 ts=2026-03-20T02:35:14.672437 lat=-26.8241 sid=4
[OK] ciclo=38 node=66 ts=2026-03-20T02:35:14.672437 lng=-65.2226 sid=5
[OK] ciclo=38 node=64 ts=2026-03-20T02:35:14.672437 temp=24.1809 sid=1
[OK] ciclo=38 node=64 ts=2026-03-20T02:35:14.672437 hum=61.3312 sid=2
[OK] ciclo=38 node=64 ts=2026-03-20T02:35:14.672437 press=1010.2436 sid=3
[OK] ciclo=38 node=64 ts=2026-03-20T02:35:14.672437 lat=-26.8241 sid=4
[OK] ciclo=38 node=64 ts=2026-03-20T02:35:14.672437 lng=-65.2226 sid=5
[OK] ciclo=39 node=65 ts=2026-03-20T02:36:03.372039 temp=24.4413 sid=1
[OK] ciclo=39 node=65 ts=2026-03-20T02:36:03.372039 hum=58.5388 sid=2
[OK] ciclo=39 node=65 ts=2026-03-20T02:36:03.372039 press=1009.5601 sid=3
[OK] ciclo=39 node=65 ts=2026-03-20T02:36:03.372039 lat=-26.8241 sid=4
[OK] ciclo=39 node=65 ts=2026-03-20T02:36:03.372039 lng=-65.2226 sid=5
[OK] ciclo=39 node=66 ts=2026-03-20T02:36:03.372039 temp=24.4413 sid=1
[OK] ciclo=39 node=66 ts=2026-03-20T02:36:03.372039 hum=58.5388 sid=2
[OK] ciclo=39 node=66 ts=2026-03-20T02:36:03.372039 press=1009.5601 sid=3
[OK] ciclo=39 node=66 ts=2026-03-20T02:36:03.372039 lat=-26.8241 sid=4
[OK] ciclo=39 node=66 ts=2026-03-20T02:36:03.372039 lng=-65.2226 sid=5
[OK] ciclo=39 node=64 ts=2026-03-20T02:36:03.372039 temp=24.4413 sid=1
[OK] ciclo=39 node=64 ts=2026-03-20T02:36:03.372039 hum=58.5388 sid=2
[OK] ciclo=39 node=64 ts=2026-03-20T02:36:03.372039 press=1009.5601 sid=3
[OK] ciclo=39 node=64 ts=2026-03-20T02:36:03.372039 lat=-26.8241 sid=4
[OK] ciclo=39 node=64 ts=2026-03-20T02:36:03.372039 lng=-65.2226 sid=5
[OK] ciclo=40 node=65 ts=2026-03-20T02:36:52.082249 temp=24.3684 sid=1
[OK] ciclo=40 node=65 ts=2026-03-20T02:36:52.082249 hum=54.8479 sid=2
[OK] ciclo=40 node=65 ts=2026-03-20T02:36:52.082249 press=1008.4366 sid=3
[OK] ciclo=40 node=65 ts=2026-03-20T02:36:52.082249 lat=-26.8241 sid=4
[OK] ciclo=40 node=65 ts=2026-03-20T02:36:52.082249 lng=-65.2226 sid=5
[OK] ciclo=40 node=66 ts=2026-03-20T02:36:52.082249 temp=24.3684 sid=1
[OK] ciclo=40 node=66 ts=2026-03-20T02:36:52.082249 hum=54.8479 sid=2
[OK] ciclo=40 node=66 ts=2026-03-20T02:36:52.082249 press=1008.4366 sid=3
[OK] ciclo=40 node=66 ts=2026-03-20T02:36:52.082249 lat=-26.8241 sid=4
[OK] ciclo=40 node=66 ts=2026-03-20T02:36:52.082249 lng=-65.2226 sid=5
[OK] ciclo=40 node=64 ts=2026-03-20T02:36:52.082249 temp=24.3684 sid=1
[OK] ciclo=40 node=64 ts=2026-03-20T02:36:52.082249 hum=54.8479 sid=2
[OK] ciclo=40 node=64 ts=2026-03-20T02:36:52.082249 press=1008.4366 sid=3
[OK] ciclo=40 node=64 ts=2026-03-20T02:36:52.082249 lat=-26.8241 sid=4
